chunk_id,source_id,source_type,relpath,chunk_start_line,chunk_end_line,entity_ids,canonicals,entity_count,matched_vocabs,match_kinds
169453,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,24,39,factn_tolanites|pers_victor,Tolanites|Victor D Evernight,2,Tolanite|Victor,alias
169454,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,40,43,pers_light,Light of Ironfang,1,Light,alias
169455,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,44,47,play_bysickle|pers_victor|pers_henry,Bysickle|Victor D Evernight|Henry Sleepsong,3,Bysickle|Victor|Henry,canonical|alias
169457,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,52,63,creat_little_bear|play_bysickle|pers_faeryne|pers_evaine|pers_victor|pers_henry,Little Bear|Bysickle|Faeryne|Evaine MacRorie Thuryn|Victor D Evernight|Henry Sleepsong,6,Little Bear|Bysickle|Faeryne|Evaine|Victor|Henry,canonical|alias
169458,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,64,71,pers_alivyre|pers_luminia|pers_victor|pers_henry|pers_terry,Alivyre Dawntracker|Luminia|Victor D Evernight|Henry Sleepsong|Terry,5,Alivyre|Luminia|Victor|Henry|Terry,alias|canonical
169460,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,76,79,pers_alivyre,Alivyre Dawntracker,1,Alivyre,alias
169461,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,80,83,pers_alivyre|pers_faeryne|pers_henry,Alivyre Dawntracker|Faeryne|Henry Sleepsong,3,Alivyre|Faeryne|Henry,alias|canonical
169462,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,84,92,play_bysickle|pers_alivyre|pers_faeryne|loc_dhassa|pers_victor|pers_henry,Bysickle|Alivyre Dawntracker|Faeryne|Dhassa|Victor D Evernight|Henry Sleepsong,6,Bysickle|Alivyre|Faeryne|Dhassa|Victor|Henry,canonical|alias
169464,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,97,100,pers_ronric|pers_todd,Ronric|Todd,2,Ronric|Todd,canonical
169465,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,101,108,pers_faeryne|pers_henry,Faeryne|Henry Sleepsong,2,Faeryne|Henry,canonical|alias
169466,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,109,112,pers_faeryne|pers_todd,Faeryne|Todd,2,Faeryne|Todd,canonical
169469,_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md,121,125,pers_alivyre|pers_faeryne|pers_victor|org_hands|pers_henry|pers_todd,Alivyre Dawntracker|Faeryne|Victor D Evernight|Hands of Liamassa|Henry Sleepsong|Todd,6,Alivyre|Faeryne|Victor|Hands|Henry|Todd,alias|canonical
170111,_local/planning_notes/Allip Encounter Notes.md,planning_notes,_local/planning_notes/Allip Encounter Notes.md,3,29,pers_liavarah|pers_faeryne|pers_urgulk|pers_hadar|pers_henry,Liavarah|Faeryne|Urgulk|Hadar|Henry Sleepsong,5,Liavarah|Faeryne|Urgulk|Hadar|Henry,canonical|alias
170112,_local/planning_notes/Allip Encounter Notes.md,planning_notes,_local/planning_notes/Allip Encounter Notes.md,30,51,pers_aren,Aren,1,Aren,canonical
170131,_local/planning_notes/Elulind map descriptions.md,planning_notes,_local/planning_notes/Elulind map descriptions.md,1,41,loc_elulind|loc_wolfstream|loc_tolan|loc_abbey|loc_druwen|loc_jotunheim|loc_northbend|loc_cameth|loc_monadh_mor|loc_trollhills|loc_blackburn|loc_blackwood|loc_crafthold|loc_eth_aldur|loc_stonehome|loc_brechin|loc_dereham|loc_guldrur|loc_killeth|loc_thurway|loc_torenth|loc_dhassa|loc_elysia|loc_rarmal|pers_eghad|creat_mine,Kingdom of Elulind|Wolfstream Village|Kingdom of Tolàn|Wolfstream Abbey|Duchy of Druwen|Jotunheim Peaks|North Bend FOB|Cameth Brin|Monadh Mor|Trollhills|Blackburn|Blackwood|Crafthold|Eth Aldur|Stonehome|Brechin|Dereham|Guldrur|Killeth|Thurway|Torenth|Dhassa|Elysia|Rarmal|Eghad|Mine,26,Kingdom of Elulind|Wolfstream Village|Kingdom of Tolàn|Wolfstream Abbey|Duchy of Druwen|Jotunheim Peaks|North Bend FOB|Cameth Brin|Monadh Mor|Trollhills|Wolfstream|Blackburn|Blackwood|Crafthold|Eth Aldur|Stonehome|Brechin|Dereham|Elulind|Guldrur|Killeth|Thurway|Torenth|Dhassa|Elysia|Rarmal|Eghad|Mine,canonical|alias
169939,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,1,10,pers_tanzo,Tanzo,1,Tanzo,canonical
169941,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,13,24,pers_light,Light of Ironfang,1,Light,alias
169942,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,25,52,pers_elaris|pers_holly|pers_tanzo|pers_aren|pers_katy,Elaris Thorne|Holly|Tanzo|Aren|Katy,5,Elaris|Holly|Tanzo|Aren|Katy,alias|canonical
169943,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,53,64,org_myconids|pers_tanzo,Myconids|Tanzo,2,Myconids|Tanzo,canonical
169944,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,65,94,loc_crafthold|pers_elaris|pers_holly|pers_katy,Crafthold|Elaris Thorne|Holly|Katy,4,Crafthold|Elaris|Holly|Katy,canonical|alias
169945,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,95,104,pers_elaris|pers_holly|pers_katy,Elaris Thorne|Holly|Katy,3,Elaris|Holly|Katy,alias|canonical
169949,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,119,122,loc_crafthold,Crafthold,1,Crafthold,canonical
169950,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,123,134,org_myconids|pers_light|pers_jane,Myconids|Light of Ironfang|Jane,3,Myconids|Light|Jane,canonical|alias
169951,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,135,172,pers_elaris|pers_holly|pers_katy,Elaris Thorne|Holly|Katy,3,Elaris|Holly|Katy,alias|canonical
169954,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,197,204,pers_holly|pers_light,Holly|Light of Ironfang,2,Holly|Light,canonical|alias
169959,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,233,244,pers_elaris,Elaris Thorne,1,Elaris,alias
169960,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,245,258,pers_elaris|pers_holly|pers_katy,Elaris Thorne|Holly|Katy,3,Elaris|Holly|Katy,alias|canonical
169963,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,283,286,creat_mine,Mine,1,Mine,canonical
169967,_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md,346,353,pers_elaris|pers_holly|pers_katy,Elaris Thorne|Holly|Katy,3,Elaris|Holly|Katy,alias|canonical
170113,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,1,15,factn_spencer,The Spencer Heir,1,The Spencer Heir,canonical
170114,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,16,28,factn_spencer,The Spencer Heir,1,Spencer,alias
170115,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,29,38,factn_tolanites|pers_makhala|pers_victor|pers_rhys,Tolanites|Makhala|Victor D Evernight|Rhys Thuryn,4,Tolanite|Makhala|Victor|Rhys,alias|canonical
170117,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,41,52,pers_makhala,Makhala,1,Makhala,canonical
170118,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,53,58,pers_ricardo|org_remedy|pers_piers,Ricardo Alcocer|Airmid's Remedy|Piers Ashton,3,Ricardo|Remedy|Piers,alias
170119,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,59,68,factn_spencer|org_remedy,The Spencer Heir|Airmid's Remedy,2,Spencer|Remedy,alias
170120,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,69,73,factn_spencer|off_lead_elulind|factn_tolanites|org_remedy,The Spencer Heir|King of Elulind|Tolanites|Airmid's Remedy,4,The Spencer Heir|King of Elulind|Tolanites|Tolanite|Remedy,canonical|alias
170121,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,74,81,factn_spencer|factn_tolanites|loc_tolan,The Spencer Heir|Tolanites|Kingdom of Tolàn,3,The Spencer Heir|Tolanite|Tolan,canonical|alias
170122,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,82,95,factn_tolanites|loc_elulind,Tolanites|Kingdom of Elulind,2,Tolanites|Elulind,canonical|alias
170123,_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md,96,102,factn_tolanites|org_remedy,Tolanites|Airmid's Remedy,2,Tolanites|Remedy,canonical|alias
170124,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,1,22,pers_brigitte_ware|loc_abbey|pers_cullen,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen,3,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen|Cullen|Abbey,canonical|alias
170125,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,23,44,pers_brigitte_ware|loc_abbey|pers_newberry|loc_wolfstream|factn_spencer,Mother Brigitte Ware|Wolfstream Abbey|Evan Newberry|Wolfstream Village|The Spencer Heir,5,Mother Brigitte Ware|Wolfstream Abbey|Evan Newberry|Wolfstream|Spencer|Abbey,canonical|alias
170126,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,45,70,loc_abbey|pers_newberry|org_ravens|factn_spencer,Wolfstream Abbey|Evan Newberry|Death Ravens|The Spencer Heir,4,Wolfstream Abbey|Evan Newberry|Death Ravens|Spencer|Abbey,canonical|alias
170127,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,71,100,loc_abbey|pers_newberry|org_ravens|factn_spencer,Wolfstream Abbey|Evan Newberry|Death Ravens|The Spencer Heir,4,Wolfstream Abbey|Evan Newberry|Death Ravens|Spencer|Abbey,canonical|alias
170128,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,101,122,loc_abbey|org_jackals|pers_newberry|org_ravens|loc_wolfstream|pers_caldwell|factn_spencer,Wolfstream Abbey|Silver Jackals|Evan Newberry|Death Ravens|Wolfstream Village|Selis Caldwell|The Spencer Heir,7,Wolfstream Abbey|Silver Jackals|Evan Newberry|Death Ravens|Wolfstream|Caldwell|Spencer|Abbey,canonical|alias
170130,_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md,125,159,pers_brigitte_ware|loc_abbey|pers_cullen|loc_northbend|org_orcs|loc_wolfstream|loc_crafthold|pers_caldwell|pers_newberry|loc_elulind|pers_soren|pers_unala|creat_mine|pers_bre,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen|North Bend FOB|Orc Nation|Wolfstream Village|Crafthold|Selis Caldwell|Evan Newberry|Kingdom of Elulind|Soren|Unala Vortoise|Mine|Breanna Arch,14,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen|North Bend FOB|Orc Nation|Wolfstream|Crafthold|Caldwell|Newberry|Elulind|Cullen|Abbey|Soren|Unala|Mine|Bre,canonical|alias
170020,_local/planning_notes/Victor’s Causal Chain.md,planning_notes,_local/planning_notes/Victor’s Causal Chain.md,1,62,pers_alivyre|pers_victor|pers_henry,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong,3,Alivyre|Victor|Henry,alias
169932,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,2,32,org_diamond|loc_dhassa|loc_elysia|org_remedy|pers_henry|pers_kavar,Black Diamond|Dhassa|Elysia|Airmid's Remedy|Henry Sleepsong|Kavar Protis,6,Black Diamond|Dhassa|Elysia|Remedy|Henry|Kavar,canonical|alias
169933,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,33,67,pers_alivyre|pers_henry|pers_mercy,Alivyre Dawntracker|Henry Sleepsong|Mercy Windriver,3,Alivyre|Henry|Mercy,alias
169934,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,68,90,pers_shworn|pers_eira|pers_henry,Shworn Sleepsong|Eira Sleepsong|Henry Sleepsong,3,Shworn Sleepsong|Eira Sleepsong|Shworn|Henry|Eira,canonical|alias
169935,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,91,119,pers_edda|loc_dhassa|loc_elysia|org_remedy|pers_henry|pers_kavar,Edda MacInnis|Dhassa|Elysia|Airmid's Remedy|Henry Sleepsong|Kavar Protis,6,Edda MacInnis|Dhassa|Elysia|Remedy|Henry|Kavar|Edda,canonical|alias
169936,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,120,156,pers_kir|org_sleepsong|loc_elysia|pers_shworn|pers_henry,Kir Selaz|Sleepsong Clan|Elysia|Shworn Sleepsong|Henry Sleepsong,5,Kir Selaz|Sleepsong|Elysia|Shworn|Henry,canonical|alias
169937,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,157,183,org_ravencrest|factn_wolf_clan|loc_killeth|loc_thurway|loc_dhassa|org_remedy|pers_henry,Ravencrest Merchant Family|Wolf Clan|Killeth|Thurway|Dhassa|Airmid's Remedy|Henry Sleepsong,7,Ravencrest|Wolf Clan|Killeth|Thurway|Dhassa|Remedy|Henry,alias|canonical
169938,_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md,184,203,pers_cullen|factn_tolanites|loc_elulind|loc_elysia|org_remedy,Alister Cullen|Tolanites|Kingdom of Elulind|Elysia|Airmid's Remedy,5,Alister Cullen|Tolanites|Tolanite|Elulind|Elysia|Remedy,canonical|alias
170044,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,1,32,pers_ricardo|pers_alivyre|pers_faeryne|pers_luminia|pers_makhala|pers_evaine|pers_ronric|pers_shworn|pers_urgulk|pers_victor|pers_emily|pers_henry|pers_joram|pers_kavar|pers_piers|pers_terry|pers_vyssa|pers_gina|pers_rhys,Ricardo Alcocer|Alivyre Dawntracker|Faeryne|Luminia|Makhala|Evaine MacRorie Thuryn|Ronric|Shworn Sleepsong|Urgulk|Victor D Evernight|Emily Ashton|Henry Sleepsong|Joram MacRorie|Kavar Protis|Piers Ashton|Terry|Vyssa|Gina|Rhys Thuryn,19,Ricardo Alcocer|Alivyre|Faeryne|Luminia|Makhala|Evaine|Ronric|Shworn|Urgulk|Victor|Emily|Henry|Joram|Kavar|Piers|Terry|Vyssa|Gina|Rhys,canonical|alias
170045,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,33,61,pers_alivyre|pers_faeryne|pers_victor|pers_henry|pers_light|pers_terry|pers_claw|org_hands|pers_rhys|creat_ash,Alivyre Dawntracker|Faeryne|Victor D Evernight|Henry Sleepsong|Light of Ironfang|Terry|Claw of Ironfang|Hands of Liamassa|Rhys Thuryn|Ash,10,Alivyre|Faeryne|Victor|Henry|Light|Terry|Claw|Hand|Rhys|Ash,alias|canonical
170047,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,64,81,factn_tolanites|pers_evaine,Tolanites|Evaine MacRorie Thuryn,2,Tolanite|Evaine,alias
170049,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,96,115,pers_evaine,Evaine MacRorie Thuryn,1,Evaine,alias
170050,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,116,129,org_remedy,Airmid's Remedy,1,Remedy,alias
170052,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,140,153,org_remedy,Airmid's Remedy,1,Remedy,alias
170053,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,154,167,org_academy_elysia,Elysian Academy,1,Academy,alias
170054,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,168,179,org_remedy,Airmid's Remedy,1,Remedy,alias
170055,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,180,191,factn_tolanites|org_remedy,Tolanites|Airmid's Remedy,2,Tolanite|Remedy,alias
170057,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,194,195,pers_victor,Victor D Evernight,1,Victor,alias
170058,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,196,229,factn_tolanites|pers_makhala|pers_ricardo|pers_evaine|org_remedy|pers_victor|pers_henry|pers_joram|pers_rhys,Tolanites|Makhala|Ricardo Alcocer|Evaine MacRorie Thuryn|Airmid's Remedy|Victor D Evernight|Henry Sleepsong|Joram MacRorie|Rhys Thuryn,9,Tolanites|Makhala|Ricardo|Evaine|Remedy|Victor|Henry|Joram|Rhys,canonical|alias
170059,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,230,237,pers_victor,Victor D Evernight,1,Victor,alias
170060,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,238,253,pers_makhala|pers_ricardo|pers_evaine|org_remedy|pers_rhys,Makhala|Ricardo Alcocer|Evaine MacRorie Thuryn|Airmid's Remedy|Rhys Thuryn,5,Makhala|Ricardo|Evaine|Remedy|Rhys,canonical|alias
170061,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,254,261,org_ravencrest|factn_tolanites|factn_wolf_clan|org_academy_elysia|loc_elulind|loc_dhassa|loc_elysia|org_remedy|pers_victor|pers_henry|pers_vyssa|pers_rhys,Ravencrest Merchant Family|Tolanites|Wolf Clan|Elysian Academy|Kingdom of Elulind|Dhassa|Elysia|Airmid's Remedy|Victor D Evernight|Henry Sleepsong|Vyssa|Rhys Thuryn,12,Ravencrest Merchant Family|Tolanites|Wolf Clan|Tolanite|Academy|Elulind|Dhassa|Elysia|Remedy|Victor|Henry|Vyssa|Rhys,canonical|alias
170062,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,262,309,pers_evaine|pers_victor|pers_rhys,Evaine MacRorie Thuryn|Victor D Evernight|Rhys Thuryn,3,Evaine|Victor|Rhys,alias
170063,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,310,311,pers_ronric,Ronric,1,Ronric,canonical
170064,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,312,313,pers_ronric,Ronric,1,Ronric,canonical
170065,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,314,325,loc_blackwood|loc_elysia|pers_ronric|org_hands,Blackwood|Elysia|Ronric|Hands of Liamassa,4,Blackwood|Elysia|Ronric|Hands,canonical|alias
170066,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,326,342,pers_ronric|org_hands,Ronric|Hands of Liamassa,2,Ronric|Hands,canonical|alias
170067,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,343,344,pers_ronric,Ronric,1,Ronric,canonical
170068,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,345,368,pers_ronric,Ronric,1,Ronric,canonical
170069,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,369,394,loc_blackwood|pers_ronric|org_hands,Blackwood|Ronric|Hands of Liamassa,3,Blackwood|Ronric|Hands,canonical|alias
170070,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,395,418,pers_ronric,Ronric,1,Ronric,canonical
170071,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,419,442,pers_ronric|org_hands,Ronric|Hands of Liamassa,2,Ronric|Hands,canonical|alias
170072,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,443,458,pers_ronric|org_hands,Ronric|Hands of Liamassa,2,Ronric|Hands,canonical|alias
170073,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,459,473,pers_ronric,Ronric,1,Ronric,canonical
170075,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,476,535,pers_alivyre|pers_faeryne|pers_luminia|pers_makhala|pers_kaedra|pers_victor|pers_henry|pers_piers|pers_terry,Alivyre Dawntracker|Faeryne|Luminia|Makhala|Kaedra|Victor D Evernight|Henry Sleepsong|Piers Ashton|Terry,9,Alivyre|Faeryne|Luminia|Makhala|Kaedra|Victor|Henry|Piers|Terry,alias|canonical
170076,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,536,541,pers_victor|pers_henry,Victor D Evernight|Henry Sleepsong,2,Victor|Henry,alias
170077,_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md,542,589,pers_alivyre|org_remedy|pers_henry|org_hands,Alivyre Dawntracker|Airmid's Remedy|Henry Sleepsong|Hands of Liamassa,4,Alivyre|Remedy|Henry|Hand,alias
169970,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,7,82,loc_elulind|loc_wolfstream|loc_tolan|loc_abbey|loc_druwen|loc_jotunheim|loc_northbend|loc_cameth|loc_monadh_mor|loc_trollhills|loc_blackburn|loc_blackwood|loc_crafthold|loc_eth_aldur|loc_stonehome|loc_brechin|loc_dereham|loc_guldrur|loc_killeth|loc_thurway|loc_torenth|loc_dhassa|loc_elysia|loc_rarmal|pers_eghad|pers_henry|creat_mine,Kingdom of Elulind|Wolfstream Village|Kingdom of Tolàn|Wolfstream Abbey|Duchy of Druwen|Jotunheim Peaks|North Bend FOB|Cameth Brin|Monadh Mor|Trollhills|Blackburn|Blackwood|Crafthold|Eth Aldur|Stonehome|Brechin|Dereham|Guldrur|Killeth|Thurway|Torenth|Dhassa|Elysia|Rarmal|Eghad|Henry Sleepsong|Mine,27,Kingdom of Elulind|Wolfstream Village|Kingdom of Tolàn|Wolfstream Abbey|Duchy of Druwen|Jotunheim Peaks|North Bend FOB|Cameth Brin|Monadh Mor|Trollhills|Wolfstream|Blackburn|Blackwood|Crafthold|Eth Aldur|Stonehome|Brechin|Dereham|Elulind|Guldrur|Killeth|Thurway|Torenth|Dhassa|Druwen|Elysia|Rarmal|Eghad|Henry|Mine,canonical|alias
169971,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,83,87,loc_guldrur|loc_rarmal,Guldrur|Rarmal,2,Guldrur|Rarmal,canonical
169972,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,88,91,loc_stonehome,Stonehome,1,Stonehome,canonical
169973,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,92,100,ref_kwalish,Kwalish,1,Kwalish,canonical
169974,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,101,108,loc_elulind|pers_torchholder|pers_anthony|pers_eira|loc_dhassa_castle|pers_warin|pers_loris|pers_shworn|pers_henry,Kingdom of Elulind|Kama Torchholder|Anthony Haldane|Eira Sleepsong|Dhassa Castle|Warin de Grey|Edmund Loris|Shworn Sleepsong|Henry Sleepsong,9,Kingdom of Elulind|Kama Torchholder|Anthony Haldane|Eira Sleepsong|Dhassa Castle|Warin de Grey|Edmund Loris|Shworn|Henry,canonical|alias
169975,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,109,117,org_halverin|loc_elysia|org_remedy|pers_victor|pers_gina|org_hands,Halverin's Guard|Elysia|Airmid's Remedy|Victor D Evernight|Gina|Hands of Liamassa,6,Halverin|Elysia|Remedy|Victor|Gina|Hand,alias|canonical
169976,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,118,119,loc_druwen,Duchy of Druwen,1,Duchy of Druwen,canonical
169977,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,120,124,pers_javan|pers_edda|loc_brechin,Javan MacInnis|Edda MacInnis|Brechin,3,Javan MacInnis|Edda MacInnis|Brechin,canonical
169978,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,125,139,pers_brigitte_ware|pers_harold|pers_norris|pers_karsen|pers_frita|loc_crafthold|pers_george|pers_margot|loc_abbey|pers_bella|pers_chase|pers_goren|pers_miran,Mother Brigitte Ware|Brother Harold|Brother Norris|Sister Karsen|Sister Frita|Crafthold|George|Margot|Wolfstream Abbey|Bella|Chase|Goren|Miran,13,Mother Brigitte Ware|Brother Harold|Brother Norris|Sister Karsen|Sister Frita|Crafthold|George|Margot|Abbey|Bella|Chase|Goren|Miran,canonical|alias
169979,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,140,143,loc_wolfstream|pers_kir|loc_thurway,Wolfstream Village|Kir Selaz|Thurway,3,Wolfstream Village|Kir Selaz|Thurway,canonical
169980,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,144,145,loc_crafthold,Crafthold,1,Crafthold,canonical
169982,_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md,148,149,pers_eardwulf|pers_alina|pers_melba,Eardwulf Harland|Alina|Melba Harland,3,Eardwulf|Alina|Melba,alias|canonical
