node_id,node_type,label
off_lead_jackals,off,Captain of the Silver Jackals
off_lead_krach-ul,off,Krach-ul Warchief at Crafthold
off_lead_krach-ul_cavekeepers,off,Keeper of the Krach-ul Caves at Crafthold
off_lead_krach-ul_handlers,off,Lead Handler of the Krach-ul at Crafthold
off_lead_michaeline_joram,off,Michaeline Company Commander
off_lead_military,off,Marshal of Elulind
off_lead_orc_religion,off,High Priest of the Orc Nation
off_lead_orcs,off,Warlord of the Orc Nation
off_lead_palace_guard,off,Captain of the Palace Guard
off_lead_rangers,off,Ranger Commander
off_lead_rarmal,off,Warlord of Rarmal
off_lead_ravens,off,Captain of the Death Ravens
off_lead_red_fang,off,Red Fang Master
off_lead_red_fang_squad_gremze,off,Leader of Gremze's Squad
off_lead_remedy,off,Leader of Airmid's Remedy
off_lead_river_valley_farms,off,River Valley Farm Warden
off_lead_royal_house,off,Seneschal of Dhassa Castle
off_lead_sleepsong,off,Clan Matriarch
off_lead_stonehome,off,Leader of Stonehome
off_lead_stonehome_squad_ylola,off,Leader of Ylola's Scout Squad
off_lead_stonehome_squad_zanlen,off,Leader of Zanlen's Scout Squad
off_lead_temple_airmid,off,High Priest of Airmid
off_lead_tolan_healers,off,Tolàn Master Healer
off_lead_wolf,off,Wolf Clan Alpha
off_lead_wolfstream,off,Abbess of Wolfstream Abbey
off_lead_wolfstream_hospitaller,off,Hospitaller of Wolfstream Abbey
off_lead_wolfstream_stables,off,Stablemaster of Wolfstream Abbey
off_ops_druwen_field_marshal,off,Field Marshal of Druwen
off_ops_folly,off,Operations Lead of the Folly
off_ops_ravens_spymaster,off,Spymaster of the Death Ravens
off_ops_wolfstream_blacksmith,off,Blacksmith of Wolfstream Abbey
off_ops_wolfstream_cellarer,off,Cellarer of Wolfstream Abbey
off_ops_wolfstream_herbalist,off,Herbalist of Wolfstream Abbey
off_ops_wolfstream_hunters,off,Huntsman of Wolfstream Abbey
off_ops_wolfstream_weaver,off,Weaver of Wolfstream Abbey
off_weapons_master,off,Weapons Master of Elulind
org_academy_elysia,org,Elysian Academy
org_cavekeepers,org,Cave Keepers
org_ch_farm,org,Crafthold Home Farm
org_ch_forge,org,Crafthold Forge
org_ch_greenhouse,org,Crafthold Greenhouse
org_ch_guests,org,Crafthold Guest House
org_ch_hall,org,Crafthold Main Hall
org_ch_residents,org,Crafthold Residences
org_ch_square,org,Crafthold Town Square
org_ch_stables,org,Crafthold Stables
org_ch_warehouse,org,Crafthold Warehouse and Supply
org_chancery,org,Chancery of Elulind
org_cliffborough,org,Cliffborough
org_crafthold,org,Crafthold Community
org_dhassa_house,org,Household of Dhassa Castle
org_diamond,org,Black Diamond
org_druwen,org,Duchy of Druwen
org_elulind,org,Court of Elulind
org_elulind_army,org,Elulind Army
org_folly,org,Albrun's Folly
org_glimmerwell,org,Glimmerwell Shrine
org_halverin,org,Halverin's Guard
org_hands,org,Hands of Liamassa
org_hands_squad_ronric,org,Ronric's Squad
org_hands_squad_todd,org,Todd's Squad
org_hands_squad_vyssa,org,Vyssa's Squad
org_ironfang,org,Ironfang
org_iwtc,org,Iron Wolf Trading Company
org_jackals,org,Silver Jackals
org_krach-ul,org,Krach-ul at Crafthold
org_krach-ul_cavekeepers,org,Krach-ul Cavekeepers at Crafthold
org_krach-ul_handlers,org,Krach-ul Animal Handlers at Crafthold
org_michaeline,org,Order of St Michael
org_military,org,Military of Elulind
org_myconids,org,Myconids
org_orc_religion,org,Orc Religion
org_orcs,org,Orc Nation
org_rangers,org,Elulind Ranger Corp
org_rarmal,org,Rarmal Garrison
org_ravencrest,org,Ravencrest Merchant Family
org_ravens,org,Death Ravens
org_red_fang,org,Red Fang
org_red_fang_squad_gremze,org,Gremze's Squad
org_remedy,org,Airmid's Remedy
org_river_valley_farms,org,River Valley Farm Settlements
org_sleepsong,org,Sleepsong Clan
org_stonehome,org,Stonehome
org_stonehome_squad_ylola,org,Ylola's Scout Squad
org_stonehome_squad_zanlen,org,Zanlen's Scout Squad
org_temple_airmid,org,Temple of Airmid
org_thieves,org,Thieves Guild
org_tolan,org,Tolàn Court
org_tolan_healers,org,Tolàn Healers' Guild
file:_local/pbp_transcripts/PbP10 - The Second Camp.md,pbp_transcripts,_local/pbp_transcripts/PbP10 - The Second Camp.md
file:_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md
file:_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md
file:_local/pbp_transcripts/PbP13 - The Town Square Incident.md,pbp_transcripts,_local/pbp_transcripts/PbP13 - The Town Square Incident.md
file:_local/pbp_transcripts/PbP14 - Recon.md,pbp_transcripts,_local/pbp_transcripts/PbP14 - Recon.md
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md
file:_local/pbp_transcripts/PbP17 - Night Meetings.md,pbp_transcripts,_local/pbp_transcripts/PbP17 - Night Meetings.md
file:_local/pbp_transcripts/PbP18 - TBD.md,pbp_transcripts,_local/pbp_transcripts/PbP18 - TBD.md
pers_abram,pers,Abram
pers_addy,pers,Addy
pers_alina,pers,Alina
pers_alivyre,pers,Alivyre Dawntracker
pers_andrei,pers,Andrei
pers_aniya,pers,Aniya Laccion
pers_anthony,pers,Anthony Haldane
pers_aren,pers,Aren
pers_arthur,pers,Arthur Coldstone
pers_aurdac_cefthed,pers,Aurdac Cefthed
pers_avarna,pers,Avarna
pers_azaar,pers,Azaar
pers_baltael,pers,Baltael
pers_bear,pers,Bear
pers_bella,pers,Bella
pers_beni,pers,Beni Tinkerlaugh
pers_bill,pers,Bill not-Sleepsong
pers_bill_harrington,pers,Bill Harrington
pers_bixley,pers,Bixley
pers_braydon,pers,Braydon
pers_bre,pers,Breanna Arch
pers_brigitte_ware,pers,Mother Brigitte Ware
pers_caldwell,pers,Selis Caldwell
pers_cara,pers,Cara Windsoul
pers_catrin_woodwell,pers,Catrin Woodwell
pers_cergad,pers,Cergad
pers_charlie,pers,Charlie
pers_chase,pers,Chase
pers_chuck,pers,Chuck
pers_clara,pers,Clara
pers_claw,pers,Claw of Ironfang
pers_connor,pers,Connor
pers_credus,pers,Credus
pers_cullen,pers,Alister Cullen
pers_cunai,pers,Cunai la Diara
pers_cursin,pers,Cursin Helmaid
pers_dakgorim,pers,Dakgorim
pers_darren,pers,Darren Moore
pers_david_bowie,pers,David Bowie
pers_david_herder,pers,David Herder
pers_dorgath_stoneeye,pers,Dorgath Stone-Eye
pers_draug,pers,Draug
pers_drib,pers,Drib Gnoss
pers_druven,pers,Druven
pers_eardwulf,pers,Eardwulf Harland
pers_ebele,pers,Ebele
pers_edda,pers,Edda MacInnis
pers_edric_tanner,pers,Edric Tanner
pers_eghad,pers,Eghad
pers_eira,pers,Eira Sleepsong
pers_elaris,pers,Elaris Thorne
pers_elias,pers,Elias Stormriver
pers_emily,pers,Emily Ashton
pers_emlin,pers,Emlin Fuzzyneedle
pers_evaine,pers,Evaine MacRorie Thuryn
pers_faeryne,pers,Faeryne
pers_fenrir,pers,Fenrir
pers_frita,pers,Sister Frita
pers_fritz,pers,Fritz
pers_fulbert,pers,Fulbert Highwell
pers_garrick,pers,Garrick
pers_george,pers,George
pers_gerard,pers,Gerard
pers_getkleblish,pers,Getkleblish Shorttwist
pers_gina,pers,Gina
pers_goren,pers,Goren
pers_gorvak_krachul,pers,Gorvak of Krach-ul
pers_grace,pers,Grace Kinneon
pers_gremze,pers,Gremze
pers_grummol_hearthhand,pers,Grummol Hearthhand
pers_hadar,pers,Hadar
pers_hammer,pers,Hammer of Ironfang
pers_harold,pers,Brother Harold
pers_henry,pers,Henry Sleepsong
pers_holly,pers,Holly
pers_horrom,pers,Horrom
pers_hrafn,pers,Hrafn
pers_hugh_calder,pers,Hugh Calder
pers_idolus,pers,Idolus
pers_jamfyr,pers,Jamfyr
pers_jane,pers,Jane
pers_jareth_heartarm,pers,Jareth Heartarm
pers_javan,pers,Javan MacInnis
pers_jemmy,pers,Jemmy
pers_jessie_hobbs,pers,Jessie Hobbs
pers_jonas_fenwick,pers,Jonas Fenwick
pers_joram,pers,Joram MacRorie
pers_josiah,pers,Josiah
pers_kaedra,pers,Kaedra
pers_kaitlyn,pers,Kaitlyn
pers_karsen,pers,Sister Karsen
pers_kate,pers,Kate
pers_katia,pers,Katia
pers_katy,pers,Katy
pers_kavar,pers,Kavar Protis
pers_kelrag,pers,Kelrag
pers_kendel,pers,Kendel Shamaris
pers_khagra_warhammer,pers,Khagra Warhammer
pers_kierton,pers,Kierton
pers_kir,pers,Kir Selaz
pers_kluta,pers,Kluta
pers_lannji,pers,Lannji Wildstone
pers_lia,pers,Lia Fabriana
pers_liacyne,pers,Liacyne Heseth
pers_liavarah,pers,Liavarah
pers_light,pers,Light of Ironfang
pers_loris,pers,Edmund Loris
pers_lou,pers,Lou
pers_luminia,pers,Luminia
pers_macfeegle,pers,MacFeegle
pers_makhala,pers,Makhala
pers_malou,pers,Malou
pers_margot,pers,Margot
pers_maribel_holt,pers,Maribel Holt
pers_mazorn_blindscar,pers,Mazorn Blindscar
pers_melba,pers,Melba Harland
pers_mercy,pers,Mercy Windriver
pers_miran,pers,Miran
pers_moon,pers,Moon
pers_mornak,pers,Mornak
pers_mowser,pers,Mowser
pers_nala,pers,Nala
pers_nella_dyer,pers,Nella Dyer
pers_newberry,pers,Evan Newberry
pers_nolan,pers,Nolan
pers_norris,pers,Brother Norris
pers_obby,pers,Obby
pers_olivia_rios,pers,Olivia Rios
pers_orgoth_one_eye,pers,Orgoth One-Eye
pers_piers,pers,Piers Ashton
pers_poppy,pers,Poppy Everhold
pers_quave,pers,Quave
pers_quinn,pers,Quinn
pers_rami,pers,Rami
pers_rhona,pers,Rhona
pers_rhys,pers,Rhys Thuryn
pers_ricardo,pers,Ricardo Alcocer
pers_robart_thayne,pers,"Robart ""Rob"" Thayne"
pers_robbie,pers,Robbie
pers_roland,pers,Roland
pers_ronric,pers,Ronric
pers_sala,pers,Salaisha
pers_saphira,pers,Saphira Celestia
pers_sarai,pers,Sarai
pers_sarga_bonebraid,pers,Sarga Bonebraid
pers_sekani,pers,Sekani
pers_sens,pers,Sens
pers_shadow,pers,Shadow of Ironfang
pers_shargaas,pers,Shargaas
pers_shulhug,pers,Shulhug
pers_shworn,pers,Shworn Sleepsong
pers_soren,pers,Soren
pers_spike,pers,Spike of Ironfang
pers_tandagh,pers,Tandagh
pers_tanzo,pers,Tanzo
pers_tawyn,pers,Tawyn
pers_taylor,pers,Taylor
pers_taylor_ochoa,pers,Taylor Ochoa
pers_terry,pers,Terry
pers_thalia,pers,Thalia Ravencrest
pers_thraga,pers,Thraga
pers_tiber,pers,Tiber Nox
pers_todd,pers,Todd
pers_torchholder,pers,Kama Torchholder
pers_touya,pers,Touya Akira
pers_towne,pers,Towne
pers_tozhug,pers,Tozhug
pers_unala,pers,Unala Vortoise
pers_ungagh_bloodaxe,pers,Ungagh Bloodaxe
pers_urgulk,pers,Urgulk
pers_urla,pers,Urla
pers_urmrig,pers,Urmrig
pers_varkha_redtusks,pers,Varkha Red-Tusks
pers_velka_ironstitch,pers,Velka Ironstitch
pers_venfi,pers,Venfi
pers_victor,pers,Victor D Evernight
pers_vyssa,pers,Vyssa
pers_warin,pers,Warin de Grey
pers_william,pers,William Sleepsong
pers_wogharod,pers,Wogharod
pers_ylola,pers,Ylola Toggleblock
pers_zanlen,pers,Zanlen Broadstitch
pers_zedna,pers,Zedna Hresvelg
pers_zohra,pers,Master Zohra
file:_local/planning_notes/Allip Encounter Notes.md,planning_notes,_local/planning_notes/Allip Encounter Notes.md
file:_local/planning_notes/Elulind map descriptions.md,planning_notes,_local/planning_notes/Elulind map descriptions.md
file:_local/planning_notes/The Premature Pods Mystery.md,planning_notes,_local/planning_notes/The Premature Pods Mystery.md
file:_local/planning_notes/The Spencer Heir.md,planning_notes,_local/planning_notes/The Spencer Heir.md
file:_local/planning_notes/The Wolfstream Situation.md,planning_notes,_local/planning_notes/The Wolfstream Situation.md
file:_local/planning_notes/Victor’s Causal Chain.md,planning_notes,_local/planning_notes/Victor’s Causal Chain.md
file:_local/planning_notes/Who Knows What.md,planning_notes,_local/planning_notes/Who Knows What.md
file:_local/planning_notes/current_Dhassa staged narration.md,planning_notes,_local/planning_notes/current_Dhassa staged narration.md
file:_local/planning_notes/current_IWTC names.md,planning_notes,_local/planning_notes/current_IWTC names.md
file:_local/planning_notes/current_IWTC planning notes.md,planning_notes,_local/planning_notes/current_IWTC planning notes.md
file:_local/planning_notes/current_Kwalish.md,planning_notes,_local/planning_notes/current_Kwalish.md
play_amy,play,Amy
play_ana,play,Ana
play_bysickle,play,Bysickle
play_charis,play,Charis
play_crowe,play,Crowe
play_delta,play,Delta
play_kaci,play,Kaci
play_kalina,play,Kalina
play_lia,play,Lia Whitewolf
play_phil,play,Phil
play_remi,play,RemiDeBoi
play_scott,play,Scott
play_spartan,play,Spartan
play_thon,play,Thonatmo
play_venric,play,Venric
play_vixie,play,VixieCake
ref_kwalish,ref,Kwalish
role_adm_academy_professor,role,Professor of the Elysian Academy
role_adm_academy_student,role,Student of the Elysian Academy
role_adm_orcs_staff,role,Orc Tribal Staff
role_adm_tolan_scholar,role,Tolàn Scholar
role_arc_folly_mage,role,Mage of the Folly
role_arc_orcs_fire_mage,role,Orc Fire Mage
role_arc_tolan_healer,role,Tolàn Healer
role_arc_tolan_mentir,role,Mentir
role_cmb_folly_fighter,role,Fighter of the Folly
role_cmb_folly_striker,role,Striker of the Folly
role_cmb_ironfang_builder,role,Ironfang Builder
role_cmb_ironfang_miner,role,Ironfang Miner
role_craft_ch_hall_brewer,role,Crafthold Brewer
role_craft_folly_carpenter,role,Carpenter of the Folly
role_craft_folly_tinker,role,Tinker of the Folly
role_eng_folly_sailing_master,role,Sailing Master of the Folly
role_eng_orcs_teleport,role,Orc Device Maker
role_intel_smuggler_shadowstone,role,Shadow Stone Smuggler
role_logis_folly_quartermaster,role,Quartermaster of the Folly
role_med_folly_healer,role,Healer of the Folly
role_ops_ch_stables_breeder,role,Crafthold Breeder
role_ops_ch_stables_teamster,role,Crafthold Teamster
role_ops_cliffborough_hermit,role,Hermit of Cliffborough
role_ops_folly_cabin_boy,role,Cabin Boy of the Folly
role_ops_folly_powder_monkey,role,Powder Monkey of the Folly
role_ops_jackals_sergeant,role,Silver Jackals Sergeant
role_ops_orc_mining_squadleader,role,Orc Mining Squad Leader
role_ops_orcs_labor_master,role,Orc Labor Master
role_recon_ch_stables_hunter,role,Crafthold Hunter
role_recon_folly_scout,role,Scout of the Folly
role_rng_folly_sniper,role,Sniper of the Folly
file:_local/session_notes/IWTC session notes 1-50.md,session_notes,_local/session_notes/IWTC session notes 1-50.md
file:_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md
file:_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md
file:_local/session_notes/Kavar notes.md,session_notes,_local/session_notes/Kavar notes.md
file:_local/session_notes/current_IWTC session notes.md,session_notes,_local/session_notes/current_IWTC session notes.md
vocab:abbess of wolfstream abbey,vocab,Abbess of Wolfstream Abbey
vocab:abbey,vocab,Abbey
vocab:abram,vocab,Abram
vocab:academy,vocab,Academy
vocab:addy,vocab,Addy
vocab:airmid's remedy,vocab,Airmid's Remedy
vocab:albrun's folly,vocab,Albrun's Folly
vocab:alina,vocab,Alina
vocab:alister,vocab,Alister
vocab:alister cullen,vocab,Alister Cullen
vocab:alivyre,vocab,Alivyre
vocab:alivyre dawntracker,vocab,Alivyre Dawntracker
vocab:amy,vocab,Amy
vocab:ana,vocab,Ana
vocab:andrei,vocab,Andrei
vocab:aniya,vocab,Aniya
vocab:aniya laccion,vocab,Aniya Laccion
vocab:anthony,vocab,Anthony
vocab:anthony haldane,vocab,Anthony Haldane
vocab:aren,vocab,Aren
vocab:arthur,vocab,Arthur
vocab:arthur coldstone,vocab,Arthur Coldstone
vocab:ash,vocab,Ash
vocab:aurdac cefthed,vocab,Aurdac Cefthed
vocab:avarna,vocab,Avarna
vocab:azaar,vocab,Azaar
vocab:baltael,vocab,Baltael
vocab:bear,vocab,Bear
vocab:bella,vocab,Bella
vocab:beni,vocab,Beni
vocab:beni tinkerlaugh,vocab,Beni Tinkerlaugh
vocab:berry,vocab,Berry
vocab:bill harrington,vocab,Bill Harrington
vocab:bill not-sleepsong,vocab,Bill not-Sleepsong
vocab:bixley,vocab,Bixley
vocab:black diamond,vocab,Black Diamond
vocab:blackburn,vocab,Blackburn
vocab:blacksmith of wolfstream abbey,vocab,Blacksmith of Wolfstream Abbey
vocab:blackwood,vocab,Blackwood
vocab:bloodaxe,vocab,Bloodaxe
vocab:braydon,vocab,Braydon
vocab:bre,vocab,Bre
vocab:breanna arch,vocab,Breanna Arch
vocab:brechin,vocab,Brechin
vocab:brightfield,vocab,Brightfield
vocab:brightfields village,vocab,Brightfields Village
vocab:brigitte,vocab,Brigitte
vocab:brother harold,vocab,Brother Harold
vocab:brother norris,vocab,Brother Norris
vocab:burzath clan,vocab,Burzath Clan
vocab:bysickle,vocab,Bysickle
vocab:cabin boy of the folly,vocab,Cabin Boy of the Folly
vocab:caldwell,vocab,Caldwell
vocab:cameth brin,vocab,Cameth Brin
vocab:captain of the death ravens,vocab,Captain of the Death Ravens
vocab:captain of the palace guard,vocab,Captain of the Palace Guard
vocab:captain of the silver jackals,vocab,Captain of the Silver Jackals
vocab:cara,vocab,Cara
vocab:cara windsoul,vocab,Cara Windsoul
vocab:carpenter of the folly,vocab,Carpenter of the Folly
vocab:catrin woodwell,vocab,Catrin Woodwell
vocab:cave keepers,vocab,Cave Keepers
vocab:cellarer of wolfstream abbey,vocab,Cellarer of Wolfstream Abbey
vocab:cergad,vocab,Cergad
vocab:chancellor of elulind,vocab,Chancellor of Elulind
vocab:chancery of elulind,vocab,Chancery of Elulind
vocab:charis,vocab,Charis
vocab:charlie,vocab,Charlie
vocab:chase,vocab,Chase
vocab:chief cave keeper,vocab,Chief Cave Keeper
vocab:chuck,vocab,Chuck
vocab:clan matriarch,vocab,Clan Matriarch
vocab:clara,vocab,Clara
vocab:claw,vocab,Claw
vocab:claw of ironfang,vocab,Claw of Ironfang
vocab:cliffborough,vocab,Cliffborough
vocab:connor,vocab,Connor
vocab:court of elulind,vocab,Court of Elulind
vocab:crafthold,vocab,Crafthold
vocab:crafthold breeder,vocab,Crafthold Breeder
vocab:crafthold brewer,vocab,Crafthold Brewer
vocab:crafthold community,vocab,Crafthold Community
vocab:crafthold counselor,vocab,Crafthold Counselor
vocab:crafthold forge,vocab,Crafthold Forge
vocab:crafthold forgemaster,vocab,Crafthold Forgemaster
vocab:crafthold greenhouse,vocab,Crafthold Greenhouse
vocab:crafthold guest house,vocab,Crafthold Guest House
vocab:crafthold home farm,vocab,Crafthold Home Farm
vocab:crafthold hospitaller,vocab,Crafthold Hospitaller
vocab:crafthold hunter,vocab,Crafthold Hunter
vocab:crafthold main hall,vocab,Crafthold Main Hall
vocab:crafthold market warden,vocab,Crafthold Market Warden
vocab:crafthold master gardener,vocab,Crafthold Master Gardener
vocab:crafthold quartermaster,vocab,Crafthold Quartermaster
vocab:crafthold reeve,vocab,Crafthold Reeve
vocab:crafthold residences,vocab,Crafthold Residences
vocab:crafthold stablemaster,vocab,Crafthold Stablemaster
vocab:crafthold stables,vocab,Crafthold Stables
vocab:crafthold teamster,vocab,Crafthold Teamster
vocab:crafthold town square,vocab,Crafthold Town Square
vocab:crafthold warehouse and supply,vocab,Crafthold Warehouse and Supply
vocab:credus,vocab,Credus
vocab:crowe,vocab,Crowe
vocab:crowethedualityking,vocab,CroweTheDualityKing
vocab:cullen,vocab,Cullen
vocab:cunai,vocab,Cunai
vocab:cunai la diara,vocab,Cunai la Diara
vocab:cursin,vocab,Cursin
vocab:cursin helmaid,vocab,Cursin Helmaid
vocab:dakgorim,vocab,Dakgorim
vocab:dakgorim warband,vocab,Dakgorim Warband
vocab:darren,vocab,Darren
vocab:darren moore,vocab,Darren Moore
vocab:david bowie,vocab,David Bowie
vocab:david herder,vocab,David Herder
vocab:death ravens,vocab,Death Ravens
vocab:delta,vocab,Delta
vocab:deputy cave keeper,vocab,Deputy Cave Keeper
vocab:deputy of the folly,vocab,Deputy of the Folly
vocab:dereham,vocab,Dereham
vocab:dhassa,vocab,Dhassa
vocab:dhassa castle,vocab,Dhassa Castle
vocab:dorgath stone-eye,vocab,Dorgath Stone-Eye
vocab:draug,vocab,Draug
vocab:drib,vocab,Drib
vocab:drib gnoss,vocab,Drib Gnoss
vocab:druven,vocab,Druven
vocab:druwen,vocab,Druwen
vocab:duchy of druwen,vocab,Duchy of Druwen
vocab:duke of druwen,vocab,Duke of Druwen
vocab:eardwulf,vocab,Eardwulf
vocab:eardwulf harland,vocab,Eardwulf Harland
vocab:ebele,vocab,Ebele
vocab:edda,vocab,Edda
vocab:edda macinnis,vocab,Edda MacInnis
vocab:edmund loris,vocab,Edmund Loris
vocab:edric tanner,vocab,Edric Tanner
vocab:eghad,vocab,Eghad
vocab:eghad's mine,vocab,Eghad's Mine
vocab:eira,vocab,Eira
vocab:eira sleepsong,vocab,Eira Sleepsong
vocab:elaris,vocab,Elaris
vocab:elaris thorne,vocab,Elaris Thorne
vocab:elias,vocab,Elias
vocab:elias stormriver,vocab,Elias Stormriver
vocab:elulind,vocab,Elulind
vocab:elulind army,vocab,Elulind Army
vocab:elulind ranger corp,vocab,Elulind Ranger Corp
vocab:elysia,vocab,Elysia
vocab:elysian academy,vocab,Elysian Academy
vocab:emily,vocab,Emily
vocab:emily ashton,vocab,Emily Ashton
vocab:emlin fuzzyneedle,vocab,Emlin Fuzzyneedle
vocab:eth aldur,vocab,Eth Aldur
vocab:evaine,vocab,Evaine
vocab:evaine macrorie thuryn,vocab,Evaine MacRorie Thuryn
vocab:evan newberry,vocab,Evan Newberry
vocab:faeryne,vocab,Faeryne
vocab:fenrir,vocab,Fenrir
vocab:field marshal of druwen,vocab,Field Marshal of Druwen
vocab:fighter of the folly,vocab,Fighter of the Folly
vocab:folly,vocab,Folly
vocab:fritz,vocab,Fritz
vocab:fulbert,vocab,Fulbert
vocab:fulbert highwell,vocab,Fulbert Highwell
vocab:garrick,vocab,Garrick
vocab:george,vocab,George
vocab:gerard,vocab,Gerard
vocab:getkleblish shorttwist,vocab,Getkleblish Shorttwist
vocab:gina,vocab,Gina
vocab:glimmerwell shrine,vocab,Glimmerwell Shrine
vocab:glory,vocab,Glory
vocab:goren,vocab,Goren
vocab:gorvak of krach-ul,vocab,Gorvak of Krach-ul
vocab:grace,vocab,Grace
vocab:grace kinneon,vocab,Grace Kinneon
vocab:gremze,vocab,Gremze
vocab:gremze's squad,vocab,Gremze's Squad
vocab:grummol hearthhand,vocab,Grummol Hearthhand
vocab:guldrur,vocab,Guldrur
vocab:hadar,vocab,Hadar
vocab:halverin,vocab,Halverin
vocab:halverin's guard,vocab,Halverin's Guard
vocab:hammer,vocab,Hammer
vocab:hammer of ironfang,vocab,Hammer of Ironfang
vocab:hand,vocab,Hand
vocab:hands,vocab,Hands
vocab:hands captain,vocab,Hands Captain
vocab:hands of liamassa,vocab,Hands of Liamassa
vocab:healer of the folly,vocab,Healer of the Folly
vocab:henry,vocab,Henry
vocab:henry sleepsong,vocab,Henry Sleepsong
vocab:herbalist of wolfstream abbey,vocab,Herbalist of Wolfstream Abbey
vocab:hermit of cliffborough,vocab,Hermit of Cliffborough
vocab:high priest of airmid,vocab,High Priest of Airmid
vocab:high priest of the orc nation,vocab,High Priest of the Orc Nation
vocab:holly,vocab,Holly
vocab:horrom,vocab,Horrom
vocab:hospitaller of wolfstream abbey,vocab,Hospitaller of Wolfstream Abbey
vocab:household of dhassa castle,vocab,Household of Dhassa Castle
vocab:hrafn,vocab,Hrafn
vocab:huana,vocab,Huana
vocab:hugh calder,vocab,Hugh Calder
vocab:huntsman of wolfstream abbey,vocab,Huntsman of Wolfstream Abbey
vocab:huvorgha clan,vocab,Huvorgha Clan
vocab:idolus,vocab,Idolus
vocab:ilguz,vocab,Ilguz
vocab:ilguz clan,vocab,Ilguz Clan
vocab:iris,vocab,IRIS
vocab:iron wolf trading company,vocab,Iron Wolf Trading Company
vocab:ironfang,vocab,Ironfang
vocab:ironfang builder,vocab,Ironfang Builder
vocab:ironfang commander,vocab,Ironfang Commander
vocab:ironfang miner,vocab,Ironfang Miner
vocab:iwtc,vocab,IWTC
vocab:jackals,vocab,Jackals
vocab:jamfyr,vocab,Jamfyr
vocab:jane,vocab,Jane
vocab:jareth heartarm,vocab,Jareth Heartarm
vocab:javan macinnis,vocab,Javan MacInnis
vocab:jemmy,vocab,Jemmy
vocab:jessie hobbs,vocab,Jessie Hobbs
vocab:jonas fenwick,vocab,Jonas Fenwick
vocab:joram,vocab,Joram
vocab:joram macrorie,vocab,Joram MacRorie
vocab:josiah,vocab,Josiah
vocab:jotunheim,vocab,Jotunheim
vocab:jotunheim peaks,vocab,Jotunheim Peaks
vocab:kaci,vocab,Kaci
vocab:kaedra,vocab,Kaedra
vocab:kaitlyn,vocab,Kaitlyn
vocab:kalina,vocab,Kalina
vocab:kalina hitana,vocab,Kalina Hitana
vocab:kama torchholder,vocab,Kama Torchholder
vocab:kate,vocab,Kate
vocab:katia,vocab,Katia
vocab:katy,vocab,Katy
vocab:kavar,vocab,Kavar
vocab:kavar protis,vocab,Kavar Protis
vocab:keeper of the krach-ul caves at crafthold,vocab,Keeper of the Krach-ul Caves at Crafthold
vocab:kelrag,vocab,Kelrag
vocab:kendel shamaris,vocab,Kendel Shamaris
vocab:khagra warhammer,vocab,Khagra Warhammer
vocab:kierton,vocab,Kierton
vocab:killeth,vocab,Killeth
vocab:killeth silversmith,vocab,Killeth Silversmith
vocab:killeth tannery,vocab,Killeth Tannery
vocab:king of elulind,vocab,King of Elulind
vocab:kingdom of elulind,vocab,Kingdom of Elulind
vocab:kingdom of tolàn,vocab,Kingdom of Tolàn
vocab:kir,vocab,Kir
vocab:kir selaz,vocab,Kir Selaz
vocab:kluta,vocab,Kluta
vocab:krach-ul,vocab,Krach-ul
vocab:krach-ul animal handlers at crafthold,vocab,Krach-ul Animal Handlers at Crafthold
vocab:krach-ul at crafthold,vocab,Krach-ul at Crafthold
vocab:krach-ul captain at crafthold,vocab,Krach-ul Captain at Crafthold
vocab:krach-ul cavekeepers at crafthold,vocab,Krach-ul Cavekeepers at Crafthold
vocab:krach-ul clan,vocab,Krach-ul Clan
vocab:krach-ul warchief at crafthold,vocab,Krach-ul Warchief at Crafthold
vocab:kwalish,vocab,Kwalish
vocab:lannji wildstone,vocab,Lannji Wildstone
vocab:lead handler of the krach-ul at crafthold,vocab,Lead Handler of the Krach-ul at Crafthold
vocab:lead of the folly,vocab,Lead of the Folly
vocab:leader of airmid's remedy,vocab,Leader of Airmid's Remedy
vocab:leader of cliffborough,vocab,Leader of Cliffborough
vocab:leader of glimmerwell shrine,vocab,Leader of Glimmerwell Shrine
vocab:leader of gremze's squad,vocab,Leader of Gremze's Squad
vocab:leader of ronric's squad,vocab,Leader of Ronric's Squad
vocab:leader of stonehome,vocab,Leader of Stonehome
vocab:leader of todd's squad,vocab,Leader of Todd's Squad
vocab:leader of vyssa's squad,vocab,Leader of Vyssa's Squad
vocab:leader of ylola's scout squad,vocab,Leader of Ylola's Scout Squad
vocab:leader of zanlen's scout squad,vocab,Leader of Zanlen's Scout Squad
